created_link,title,category,keywords,source_link,
https://stock.adobe.com/154970773,Serious hard working colleagues looking for new ideas,Construction,"thinking, professional, team, job, project, communication, discussion, co-worker, work, collaboration, colleague, creative, achievement, career, workplace, friends, cooperation, indoor, meeting, engineering, talk, partner, closeup, idea, discussing, leadership, brainstorm, strategy, concept, consultation, corporate, company, startup, staff, together, people, informal, casual attire, drawing, technical, office, plan, success, construction, support, partnership, manager",https://as2.ftcdn.net/v2/jpg/01/54/97/07/500_F_154970773_caKvGrrDAKzdDoSXpo6ehSiCS1qTbDO3.jpg,
https://stock.adobe.com/164817146,Cheerful builder with orderly colleague watching project,Construction,"builder, young, man, male, colleague, adult, beard, side, view, to sit, comrade, blueprint, construction, plan, industry, project, draft, scheme, uniform, happy, beam, structure, 2, caucasian, safety, together, apartment, room, professional, home, supervisor, cheerful, serious, development, orderly, site, team, engineer, group, architect, discussion, indoor, design, helmet, house, serene, work, occupation, industrial",https://as2.ftcdn.net/v2/jpg/01/64/81/71/500_F_164817146_fCUxpL9kAJ6mqfGArTROetx4V4tZFCyl.jpg,
https://stock.adobe.com/201835562,Team of successful young architects and business partners during a meeting on a construction site. Looking at architectural drawings and blueprints.,Industry,"construction industry, engineer, construction site, architect, blueprint, business meeting, housing project, advice, civil engineering, hard hat, concrete, meeting, success, planning, architecture, discussion, teamwork, construction worker, built structure, design, cooperation, brainstorming, colleague, building contractor, strategy, technology, organisation, expertise, professional occupation, showing, floor plan, prefabricated building, safety equipment, manager, working, industry, explaining, listening, restoring, young men, missy, waist up, serious, solution",https://as2.ftcdn.net/v2/jpg/02/01/83/55/500_F_201835562_zIS63l8PtueJjpP8EgCgD44nfA0jhvyX.jpg,
https://stock.adobe.com/137781520,"Portrait of bearded expert explaining construction details to workmen, making measurements as they go, all wearing reflective orange vests and hard hats",Business Situations,"business, industry, industrial, engineering, building, builder, construction, site, real, estate, housing, development, supervisor, inspector, inspection, visit, manual, work, man, occupation, foreman, vest, helmet, hard, hat, group, discussing, explaining, showing, asian",https://as2.ftcdn.net/v2/jpg/01/37/78/15/500_F_137781520_Jc17dNMNSxKvYQRn3Vh4HZhAsGTVFGLP.jpg,
https://stock.adobe.com/336155694,Two engineers work on the construction site. They are checking the progress of the work.,Industry,"architecture, business, manager, construction, project, helmet, design, 2, industry, people, architect, structure, man, engineering, site, work, development, plan, building, blueprint, men at work, professional, industrial, workplace, visit, management, inspector, blue, asian, protect, job, hard, view, drawing, meeting, plant, safety, contractor, consult, structural, civil, builder, concept, working, team, engineer",https://as1.ftcdn.net/v2/jpg/03/36/15/56/500_F_336155694_53RE9nDWIYg3HnBc0GTnGzURn7VOrVgm.jpg,
https://stock.adobe.com/317026720,"A woman engineer with tablet standing on construction site, working.",People,"caucasian, people, adult, woman, female, engineering, architect, architecture, men at work, construction, site, industrial, work, working, project, professional, business, job, manager, occupation, design, control, inspection, supervisor, real, estate, blueprint, plan, neon, yellow, vest, waistcoat, protective, helmet, safety, outdoors, outside, standing, holding, copy, space, empty, blank, tablet, technology, computer, workplace",https://as2.ftcdn.net/v2/jpg/03/17/02/67/500_F_317026720_NoFOjivrH03WhCfhCd3DODzpD1RVbp7o.jpg,
https://stock.adobe.com/297982622,Engineer or architect working on a laptop on site,Industry,"engineering, computer, renovate, hard hat, engineer, architect, at work, builder, construction, bricolage, home, house, job, man, renovation, unfinished, work, cyberspace, laptop, online, web, notebook, architectural, architecture, building, business, concept, drawing, industry, office, people, plan, planning, professional, project",https://as1.ftcdn.net/v2/jpg/02/97/98/26/500_F_297982622_s0sA3PEbLSZwVm4r8aSEVPhtbMPbcsxK.jpg,
https://stock.adobe.com/294613674,Caucasian young engineer using a laptop on road construction site. Engineer work concept,Industry,"engineer, caucasian, laptop, men at work, construction, computer, workplace, backhoe, paper, road, background, engineering, technology, professional, industry, architect, people, working, safety, building, contractor, holding, supervisor, showing, explaining, authority, teamwork, outdoors, site, standing, transportation, colleague, manager, pointing, helmet, vehicle, foreman, work, hard hat, protective, looking, equipment, project, office, plan, blueprint, architecture, protection, industrial",https://as1.ftcdn.net/v2/jpg/02/94/61/36/500_F_294613674_EJ55zM1VMtfOpJ2FJoSY6UpBCTx0Zi7d.jpg,
https://stock.adobe.com/440369113,"Selective focus at group of industrial warehouse container worker wearing safety helmet and surgical face mask, while brainstorm with manager to brief task before work. New normal working lifestyle.",Industry,"brainstorm, brief, factory, business, colleague, construction, container, courier, disease, distribution, export, face, face mask, female, freight, helmet, industrial, industry, job, lifestyle, logistic, manager, mask, pandemic, people, professional, protect, protection, safety, safety equipment, shipment, site, smile, store, supervisor, team, teamwork, transport, warehouse, woman, woman, work, men at work",https://as2.ftcdn.net/v2/jpg/04/40/36/91/500_F_440369113_RSCJT5CSy2wfCCw8vCG32t4TdCsqODFf.jpg,
https://stock.adobe.com/444309691,View of the Morning Brief Meeting of Asian Manager and Engineering Worker,Industry,"team, cargo, container, meeting, asia, asian, brainstorming, business, colleague, commerce, construction, delivery, discussion, dock, engineer, export, foreman, freight, group, hard hat, import, industrial, industry, inspection, inspector, job, loading, logistic, management, manager, occupation, people, port, project, safety, shipping, shipyard, racked, storage, teamwork, trade, transport, warehouse, work, men at work",https://as1.ftcdn.net/v2/jpg/04/44/30/96/500_F_444309691_sg9jKFVDqwjysmgvmvemY7bAeDaXMsVn.jpg,
https://stock.adobe.com/148579091,working carrying a material,Workers,"transfer, work, working, load, heavy, light, carry, carrying, material, product, site, construction, frame, steel, iron, framework, storage, loading, area, business, employee, helmet, regulation, glove, protection, safety, pile, order, shipment, preparation, purchase, bulk",https://as1.ftcdn.net/v2/jpg/01/48/57/90/500_F_148579091_H7QENnL4QgcuAVAO1PzpcPY3dp1RCwFJ.jpg,
https://stock.adobe.com/296833781,Attic of a building with wooden beams of a roof structure and a fire exit door in floor.,Buildings and Architecture,"door, architecture, attic, beam, beam, fire, board, building, carpenter's shop, ceiling, construction, development, empty, frame, framework, home, house, housing, exit, indoor, interior, joist, light, loft, log, timbering, emergency, plank, plywood, rafter, renovation, repair, residential, roof, roofer, roofing, room, site, spawn, structure, support, timber, truss, under, unfinished, window, wood, wooden",https://as2.ftcdn.net/v2/jpg/02/96/83/37/500_F_296833781_zUmxj0z2OjlxnYG9zGZxUNwWjdszuv3k.jpg,
https://stock.adobe.com/283866323,Couple consulting a laptop during renovations,People,"woman, man, renovating, laptop, planning, builder, couple, construction, architect, bricolage, home, house, improvement, new, redhead, renovation, computer, digital, cyberspace, online, virtual, explain, pointing, notebook",https://as2.ftcdn.net/v2/jpg/02/83/86/63/500_F_283866323_tdj2irlML0wJWL7gcT9RttQjHtiCC9Iw.jpg,
https://stock.adobe.com/421958397,Engineer working at construction site meeting and discussing on laptop. Team site inspector and discus together by video conference,Business,"construct, site, engineer, architect, builder, blueprint, technology, house, inspector, project, work, foreman, casual attire, negotiate, creative, design, chat, laptop, call, video, conference, online, talking, meeting, consulting, architecture, building, business, communication, construction, control, document, drawing, home, layout, man, people, plan, professional, structure, teamwork, men at work, workplace, asian, brainstorming, corporate, designer, development",https://as2.ftcdn.net/v2/jpg/04/21/95/83/500_F_421958397_kPAPMxVZ52gGuaRr4fEi2LhxuYG4ua3U.jpg,
https://stock.adobe.com/184530475,Architect in office working on construction project using laptop,Service Industry,"man, architect, business, office, blueprint, desk, plan, laptop, computer, drawing, project, construction, real estate, working, creativity, workplace, middle-aged, caucasian, european, one person, people, architecture, modelling, design, designer, designing, eyewear, eyeglass, grey hair, 40s, modern, engineer, engineering",https://as1.ftcdn.net/v2/jpg/01/84/53/04/500_F_184530475_3iDFSm5E8TZw6hxEFIKByoRCd54oKPYD.jpg,
https://stock.adobe.com/308965518 (1),na,na,na,na,
https://stock.adobe.com/308965518,Hand of Business people working document about budget profits and planning of construciton project,Business,"accounting, analysis, balance, business, calculating machine, chart, closeup, concept, construction, contract, corporate, datum, discussion, document, dream, economic, economy, education, finance, financial, graph, home, house, information, interest, loan, market, marketing, money, office, people, person, plan, profit, real estate, realtor, report, residence, residential, result, room, stock, success, tax, teamwork, view, white, work",https://as2.ftcdn.net/v2/jpg/03/08/96/55/500_F_308965518_fBJVxefNha9J0BbxJdEmdp6YHkatuWFP.jpg,
https://stock.adobe.com/162750845,Architecture engineering teamwork meeting at workplace to plan drawing a new blueprint busy working hard for apartment building small business of their customer service.,Business,"engineering, architecture, construction, project, engineer, meeting, teamwork, architect, workplace, work, team, business, plan, architectural, white, desk, blueprint, paper, vintage, partner, hand, house, paperwork, document, closeup, career, crayons, measuring, working, collaboration, view, object, draft, organisation, equipment, tied-up, environment, planning, tool, instrument, vision, ruler, helmet, interaction, associate, asian, hard, home, apartment, small",https://as1.ftcdn.net/v2/jpg/01/62/75/08/500_F_162750845_tv2NRusmn6HmPidtAsOxjC2z1dL14Rfo.jpg,
https://stock.adobe.com/71137699,Construction manager architect,Other,"construction, men at work, architect, project, crane, supervisor, building, team, client, plan, tablet, outdoors, partner, foreman, artisan, controlling, dock, site, business, teamwork, partnership, drawing, supervising, security, real estate, colleague, life vest, building site, director, checking, architecture, woman, blueprint, touchpad, businesswoman, industry, man, businessman",https://as1.ftcdn.net/v2/jpg/00/71/13/76/500_F_71137699_nGgVClm44GEqT6ibwwcuJ1OJaAITbKZE.jpg,
https://stock.adobe.com/320475769,Structural engineer and architect working with blueprints discuss at the outdoors construction site.,Industry,"construction, architecture, blueprint, engineer, building, design, plan, project, business, engineering, industrial, professional, men at work, architect, helmet, job, contractor, workplace, paper, safety, occupation, industry, instruction, modern, discussion, meeting, builder, man, foreman, protection, estate, talking, civil, house, reading, work, urban, hard hat, working, technology, report, documentation, technical, thinking, inspector, control, leader, site, outdoors",https://as2.ftcdn.net/v2/jpg/03/20/47/57/500_F_320475769_wRcAWcuDptClIOUDEw14fuRE0bXtCnzy.jpg,
https://stock.adobe.com/450303640,"mature architect talking with senior business manager, Project owner with blueprint to construction on tall building cityscape background. old foreman discussion with contractor builder on high site",Industry,"architect, architectural, architecture, blueprint, brainstorming, builder, building, business, businessman, city landscape, client, colleague, construction, contractor, corporate, co-worker, design, discussion, engineer, expertise, foreman, helmet, industry, inspector, man, manager, mature, meeting, man, modern, office, old, old man, partner, people, plan, professional, project, senior, site, skyscraper, talking, team, teamwork, together, 2, work, men at work, men at work",https://as1.ftcdn.net/v2/jpg/04/50/30/36/500_F_450303640_VhwDYnyfTBAp1GdkYWTX2HAYXt3dgE5H.jpg,
https://stock.adobe.com/282672236,Construction and structure of Engineer or architect meeting for project working with partner and tools on model building and blueprint in working site,Industry,"engineer, architect, project, construction, drawing, blueprint, industry, contractor, building, structure, civil, office, plan, workplace, architecture, architectural, design, working, business, table, vignetting, paper, ruler, tool, calculating machine, paperwork, professional, divider, equipment, helmet, idea, designer, graphic, establish, safety, technical, builder, interior, creative, measurement, component, compass, calculate, property, writing",https://as1.ftcdn.net/v2/jpg/02/82/67/22/500_F_282672236_SU5fFFXZBPAjpapowkM4CbkPpnxj4jqN.jpg,
https://stock.adobe.com/259287707,Portrait of construction engineers working on building site,People,"engineer, architect, construction, working, group, surveyor, geodesy, together, team, project, building, negotiate, site, partner, colleague, builder, foreman, development, man, plan, young, men at work, technical, manager, engineering, constructor, contractor, design, examining, inspector, portrait, supervisor",https://as2.ftcdn.net/v2/jpg/02/59/28/77/500_F_259287707_KDpc4uVPHZwxnoIo7R2W38GBbRFtCcKN.jpg,
https://stock.adobe.com/429370878,"Construction and structure concept of engineer working drawing on blueprint meeting for project working with partner on model building and engineering tools in working site, construction concept",Buildings and Architecture,"engineering, engineer, construction, building, blueprint, planning, real estate, banner, architect, contractor, architecture, business, structural, inspection, manufacturing, factory, meeting, project, drawing, architectural, vignetting, ruler, tool, industrial, industry, equipment, helmet, calculation, idea, establish, structure, safety, builder, creative, measurement, compass, property, writing, foreman, draft, instrument, divider, teamwork, collaboration, cooperation, partner, measuring, improvement, discussion",https://as1.ftcdn.net/v2/jpg/04/29/37/08/500_F_429370878_ryb3IPKwrBra32XnZ53gayYC3UXQgZSO.jpg,
https://stock.adobe.com/281526333,Portrait of construction worker with tool belt on light background. Space for text,People,"adult, background, belt, build, builder, business, caucasian, construct, construction, constructor, contractor, copy, craftsman, engineer, equipment, foreman, grey, handyman, happy, hard, hat, helmet, industrial, industry, instrument, job, labor, light, male, man, person, portrait, profession, professional, renewal, renovation, repair, repairman, residential, safety, smiling, space, text, tool, uniform, work, men at work, working man, young",https://as2.ftcdn.net/v2/jpg/02/81/52/63/500_F_281526333_3A8COpfRjHQx7FjQVnZYcE6JWmPDPSWJ.jpg,
https://stock.adobe.com/273807453,"Team of business people in group, architect and engeneer on building site check documents",People,"architect, building, site, engineer, construction, project, adult, architecture, contractor, industry, job, looking, manager, man, plan, teamwork, helmet, work, men at work, mature, business, team, meeting, people, blueprint, builder, senior, businessman, businessperson, real estate, expert, foreman, group, old, happy, partner, partnership, portrait, success, workgroup, young, engineering, professional, safety, occupation",https://as1.ftcdn.net/v2/jpg/02/73/80/74/500_F_273807453_fdBPUjXqZJrvslmj22c0no4sOM3OfYHB.jpg,
https://stock.adobe.com/315860783,Engineer and businessman handshake at construction site,Buildings and Architecture,"business, building, construction, architect, industry, site, contractor, agreements, handshake, engineer, deal, build, businessman, shaking, hand, happy, smile, smiling, success, teamwork, team, conversation, helmet, partnership, professional, man, woman, protection, supervisor, african, american, black, people, development, cooperation, plan, men at work, working, owner",https://as2.ftcdn.net/v2/jpg/03/15/86/07/500_F_315860783_Mcb0mvumRIxKMAeFFfNqoB9Td333I9qU.jpg,
https://stock.adobe.com/129279307,builders in hardhat with tablet at construction,Construction,"construction, men at work, men at work, concept, building, architecture, constructor, development, happy, outdoors, builder, estate, hard hat, site, teamwork, young, person, constructor, contractor, builder, man, male, team, smiling, cheerful, woman, female",https://as2.ftcdn.net/v2/jpg/01/29/27/93/500_F_129279307_Xnhk4vtjPDxxzOiJkZmjd30gPitojwH6.jpg,
https://stock.adobe.com/297629170,group of engineer/architect/worker man and woman discussing about building plan for construction,Business,"construction, group, helmet, architect, people, engineer, blueprint, team, woman, building, meeting, men at work, plan, man, project, teamwork, architecture, professional, business, design, discussion, engineering, safety, industry, male, work, contractor, builder, corporate, businessman, occupation, office, discussing, partner, house, brainstorming, foreman, concept, job, workplace, person, man, estate, young, manager, designer, equipment, adviser, adviser",https://as2.ftcdn.net/v2/jpg/02/97/62/91/500_F_297629170_nmOWt8aFkbkZ76O8WdfzgjwxqkhhFdAt.jpg,
https://stock.adobe.com/176341106,Real estate agent with client or architect team checking a housing model and its blueprints digitally using a tablet,Business Presentations,"adviser, agent, appraisal, architect, architectural, assessment, assessor, blueprint, business, buy, client, computer, construction, adviser, consulting, creative, design, designer, developer, digital, discussing, discussion, drawing, engineering, estimate, estimation, home, house, housing, idea, interior, layout, online, people, plan, presenting, professional, project, property, real estate, renovation, residential, screen, service, vignetting, tablet, team, technology",https://as2.ftcdn.net/v2/jpg/01/76/34/11/500_F_176341106_9Bx63y9uKiRxsSk3KJT8tFG3NMWtLdDL.jpg,
https://stock.adobe.com/283764503,"Foreman or achitect engineer shows future house, office or store design plans and model to a young couple. Meeting at the construction office to talk about facade, interior decoration, home layout.",People,"building, construction, couple, builder, plan, architect, contractor, man, site, architecture, contract, industry, professional, work, men at work, design, employee, helmet, job, showing, foreman, young, holding, labor, paper, working man, people, caucasian, architectural, builder, concrete, contractor, family, future, home, house, new, show, technology, uniform, wall, woman, men at work, outdoors, room, office, apartment, store, engineer, interior",https://as2.ftcdn.net/v2/jpg/02/83/76/45/500_F_283764503_l63oVO8QBpGcj0z1TK5uwvrClBxWNT3y.jpg,
https://stock.adobe.com/159812939,middle aged constructors and contractor looking at camera during work on construction site,Industry,"equipment, people, outdoors, caucasian, smile, european, man, building, construction, woman, development, work, built, profession, engineering, architect, mature, men at work, workplace, contractor, progress, builder, colleague, blueprint, worksite, constructor, professional occupation, arms crossed, real estate, middle-aged, construction site, building construction, industrial area",https://as2.ftcdn.net/v2/jpg/01/59/81/29/500_F_159812939_lSA2eojdHJjJIoWGrLGww9ZcmmWUuErV.jpg,
https://stock.adobe.com/293342892,Engineers are advising contractors on road construction in housing development villages.,People,"construction, design, house, engineer, architect, building, plan, blueprint, project, office, architecture, work, business, helmet, drawing, workplace, vignetting, industry, industrial, contractor, concept, paper, structure, renovation, designer, crayons, tool, home, interior, estate, creative, draft, technology, professional, man, document, men at work, safety, builder, businessman, mason, print, residential, bricklayer, hat, computer, teamwork, reconstruction",https://as1.ftcdn.net/v2/jpg/02/93/34/28/500_F_293342892_aos35pfkKD05t3RcyQ8iq3EywxuP6zNX.jpg,
https://stock.adobe.com/143439928,Construction engineer teamwork,Team Work,"architect, teamwork, construction, engineering, business, team, project, blueprint, architecture, office, cooperation, businesswoman, plan, design, paper, architectural, work, professional, woman, group, drawing, engineer, table, industry, crayons, document, contractor, workplace, working, print, equipment, building, reconstruction, concept, technical, closeup",https://as2.ftcdn.net/v2/jpg/01/43/43/99/500_F_143439928_LIhvvBYG7HX2qExvTPNVyVFsN7icCFqN.jpg,
https://stock.adobe.com/267518443,"Architects, business manager and engineer meeting project at building site",People,"engineer, construction, architecture, people, business, site, architect, helmet, industry, men at work, engineering, professional, work, foreman, project, building, manager, design, safety, team, meeting, man, group, man, plan, outdoors, hard hat, industrial, woman, blueprint, teamwork, male, businessman, contractor, person, occupation, consulting, consult, development, inspector, job, leader, smile, workplace, caucasian, drawing",https://as1.ftcdn.net/v2/jpg/02/67/51/84/500_F_267518443_v652K8jCRqOagK4ePxMJkN6mQpbtOXHA.jpg,
https://stock.adobe.com/150894732,Supplier with engineer checking on production in factory,People at Work,"manufacturing, metal, industry, factory, men at work, equipment, industrial, man, people, workshop, steel, production, team, protection, machine, training, job, plant, safety, security, metallurgy, woman, blue, engineering, helmet, holding, manufacture, mechanic, mechanical, work, working, caterer, building, collaboration, digital, construction, client, craftsman, detail, factory, metallic, partner, technical, indoor, manual, man",https://as2.ftcdn.net/v2/jpg/01/50/89/47/500_F_150894732_VxcreBWGYXj2sSyH5A73uEv5yyXepAfB.jpg,
https://stock.adobe.com/56153159,business people and engineers on meeting,Team Work,"business, people, team, group, meeting, engineer, construction, adult, architect, background, blue, businessman, businessperson, career, company, corporate, document, executive, female, guy, happy, helmet, human, job, life, light, looking, male, man, manager, man, modern, office, paper, partner, person, plan, portrait, project, smile, success, teamwork, together, white, woman, work, men at work, model, young, building",https://as2.ftcdn.net/v2/jpg/00/56/15/31/500_F_56153159_J4tCVFVeLGXEFvSf9ilGAsqjPISU9giJ.jpg,
https://stock.adobe.com/261840908,Team meeting. Main engineer in formal wear and white helmet with two young builders are discussing a construction drawing and main concept of building while standing at construction site.,People,"analysing, architect, architectural, architecture, background, blueprint, builder, building, business, career, checking, civil, construction, contractor, design, drawing, engineer, engineering, environment, equipment, estate, foreman, hand, helmet, holding, house, industrial, industry, inspection, job, male, man, people, plan, professional, project, safety, vignetting, team, teamwork, tool, work, men at work, working, workplace, discussing",https://as2.ftcdn.net/v2/jpg/02/61/84/09/500_F_261840908_OPbGKefYQjL14avrU6Z8OHFlHjrCEZ1T.jpg,
https://stock.adobe.com/296263194,Construction engineers discussion with architects at construction or building site,People,"engineer, construction, architect, building, business, plan, professional, project, industry, men at work, contractor, people, male, architecture, man, site, job, blueprint, builder, engineering, outdoors, helmet, person, safety, foreman, work, design, concept, housing, industrial, manager, caucasian, technology, young, house, equipment, successful, development, team, working, meeting, success, real estate, control, protective, discussion, man",https://as2.ftcdn.net/v2/jpg/02/96/26/31/500_F_296263194_Sih2q84jYK8sABDvnMThUWpkFeqDef0x.jpg,
https://stock.adobe.com/256178609,Team of construction workers talking in empty warehouse,Industry,"construction, men at work, builder, architect, meeting, warehouse, discussing, plan, blueprint, idea, project, building, industrial, industry, urban, professional, work, working, job, equality, workplace, career, safety, protocol, boss, employee, team, leader, colleague, woman, man, adult, 30s, 40s, caucasian, people",https://as1.ftcdn.net/v2/jpg/02/56/17/86/500_F_256178609_EXInyAnBBwKc1btLzJFJXCHf4SkySFHW.jpg,
https://stock.adobe.com/216255394,Professional engineer architect worker with protective helmet and blueprints paper at house building construction site,Industry,"construction, site, building, business, architect, engineer, man, helmet, blueprint, engineering, home, men at work, safety, job, house, builder, people, civil, industry, professional, equipment, crane, young, working, inspector, manager, male, industrial, architecture, plan, housing, project, outdoors, development, contractor, build, property, material, manual, scaffold, occupation, background, work, concrete, inspection, surveyor, hat, asian, protective, management",https://as2.ftcdn.net/v2/jpg/02/16/25/53/500_F_216255394_kZEBlKgqe85WFq1s2ZgCzTGK4FANZduA.jpg,
https://stock.adobe.com/272057790,A fire at construction site,Industry,"construction, crane, building, sky, industry, site, architecture, tower, blue, development, work, steel, high, equipment, build, city, structure, industrial, crane, engineering, business, urban, lifting, tall, concrete",https://as2.ftcdn.net/v2/jpg/02/72/05/77/500_F_272057790_KncJrBbqWqJ9X0q4nBELhPFT4llCupm5.jpg,
https://stock.adobe.com/146288598,Beutiful young couple looking blueprints of their home with handyman,Other,"home, handyman, couple, people, construction, young, project, smiling, success, engineer, builder, professional, deal, new, concept, apartment, architect, architecture, building, business, buy, adviser, contractor, conversation, overall, looking, designer, expert, happy, helmet, holding, house, industry, job, man, meeting, background, partner, person, plan, pointing, renovation, repairman, woman, working, insurance, financial, adviser, investment, together",https://as2.ftcdn.net/v2/jpg/01/46/28/85/500_F_146288598_kC32dr97L00dcOR99MGZEBYj2pKszZJa.jpg,
https://stock.adobe.com/352120796,Full length of construction worker in work wear walking in building in construction process and looking at blueprints.a,Buildings and Architecture,"men at work, blueprint, builder, contractor, site, people, caucasian, helmet, west, construction, man, person, real estate, property, document, workplace, plan, building, blueprint, engineer, foreman, planning, idea, to urbanize, hard hat, inspect, inspector, occupation, supervision, examining, project, renovation, repairman, safety, vignetting, interior, industrial, supervisor, improvement, engineering, architect, working, construction site, development, career, work, job, vest",https://as2.ftcdn.net/v2/jpg/03/52/12/07/500_F_352120796_agLBgt9IUVPFAtcnKRldLIKM0OnFseQI.jpg,
https://stock.adobe.com/269990806,Female foreman working on laptop at bridge construction site. Girl builder controls erection of car road.,People,"female, foreman, control, erection, installation, working, bridge, construction, site, car, road, mounting, assembling, woman, inspection, object, reinforced concrete, structure, monitoring, girl, work, men at work, engineer, man, overpass, person, workplace, builder, looking, constructor, erector, designer, planner, projector, inspector, business, helmet, overall, vest, protective, viaduct, technology, highway, architecture, project, manager, development",https://as1.ftcdn.net/v2/jpg/02/69/99/08/500_F_269990806_a8mFVuHGbktDde6SfJkVJ9FIHiqVj9C9.jpg,
https://stock.adobe.com/378798760,"Diverse Team of Specialists Taking a Walk Through Construction Site. Real Estate Building Project with Senior Civil Engineer, Architect, General Worker Discussing Planning and Development Details.",Technology,"architect, architecture, blueprint, builder, building, business, businessperson, city, civil, commercial, construction, contractor, day, development, discussion, diversity, engineer, engineering, female, finance, group, hard hat, helmet, housing, industrial, industry, infrastructure, tablet, man, meeting, operation, outdoors, people, plan, professional, project, real estate, safety, site, survey, talking, team, technology, urban, using, walk, woman, work",https://as2.ftcdn.net/v2/jpg/03/78/79/87/500_F_378798760_T1cHMKmzFAMePzGJ35sDbYxdUyyhS2ml.jpg,
https://stock.adobe.com/129843132,Male firefighters reading document with fire brigade in the background,na,"30s, 40s, adult, aged, brave, brigade, caucasian, document, emergency, employment, equipment, ethnicity, fighter, fire, firefighter, fireman, ladder company, glove, helmet, hero, hispanic, holding, horizontal, industrial, latin, man, mature, man, middle, night, occupation, outdoors, paper, people, person, professional, protection, protective, reading, rescue, safety, security, service, talkie, technology, transportation, 2, uniform, workwear",https://as2.ftcdn.net/v2/jpg/01/29/84/31/500_F_129843132_hH3HvLzVBo3wwLAU9cazttyDag7V07CY.jpg,
https://stock.adobe.com/341776366,"Two Specialists Inspect Commercial, Industrial Building Construction Site. Real Estate Project with Civil Engineer, Investor Use Laptop. In the Background Crane, Skyscraper Concrete Formwork Frames",People,"architecture, building, business, city, construction, day, talking, urban, work, development, industry, outdoors, industrial, modern, people, project, site, technology, men at work, contractor, discussion, engineer, real estate, female, man, meeting, civil, engineering, survey, commercial, woman, businessperson, machinery, hard hat, property, housing, finance, architect, laptop, helmet, hard hat, using, infrastructure, diversity, professional, black, caucasian, african, entrepreneur",https://as2.ftcdn.net/v2/jpg/03/41/77/63/500_F_341776366_Z2M58oKDJMaboplguHbsflpltRzfZR6y.jpg,
https://stock.adobe.com/331598222,"Structural engineer and foreman worker with touch pad discuss, plan working for the outdoors building construction site.",Industry,"construction, building, project, plan, foreman, design, blueprint, business, engineering, industrial, architecture, engineer, professional, men at work, architect, helmet, job, contractor, workplace, paper, safety, occupation, industry, instruction, modern, discussion, meeting, builder, man, protection, estate, talking, civil, house, reading, work, urban, hard hat, working, technology, report, documentation, technical, thinking, inspector, control, leader, site, outdoors",https://as1.ftcdn.net/v2/jpg/03/31/59/82/500_F_331598222_tadTdFeI0WxEmyGFoWuMTlEK1jNu2Xhl.jpg,
https://stock.adobe.com/237052857,Comparison of a room in an apartment before and after renovation new house,Buildings and Architecture,"construction, house, design, frame, three-dimensional, office, family, kitchen, background, renovation, before, repair, home, white, floor, architecture, estate, after, improvement, industry, modern, concrete, wood, window, wall, structure, room, residential, residence, renovation, apartment, real, nobody, new, work, luxury, interior, cement, inside, building, indoor, garden, hardwood, brick, board, housing, bathroom, furniture, indoor, colours",https://as1.ftcdn.net/v2/jpg/02/37/05/28/500_F_237052857_CayWYxpNmST7n8Ks4JXImSjOEoc0nQLq.jpg,
https://stock.adobe.com/151248521,Construction: Homeowners Excited to Look at Plans,Houses and Flats,"people, man, male, caucasian, happy, cheerful, smiling, toothy smile, outdoors, outside, construction, home, house, new home, building, construction site, woman, female, builder, discussion, couple, ladder, contractor, working, employee, blueprint, reading, showing, hard hat, holding",https://as2.ftcdn.net/v2/jpg/01/51/24/85/500_F_151248521_PI72NJ5uua5UIV10dG9Hhg3UBFH67fTM.jpg,
https://stock.adobe.com/223420013,Male and Female Construction Workers at New Home Site,Industry,"people, contractor, construction, construction site, men at work, hard hat, man, woman, home, house, male, female, builder, building, two people, framing, industrial, site, helmet, safety, vest, person, new",https://as1.ftcdn.net/v2/jpg/02/23/42/00/500_F_223420013_HO5Dnmy2blvJr9UXpVLNsSGEQHddRk0Y.jpg,
https://stock.adobe.com/296386410,Wooden Frame Contractor,Industry,"men at work, job, safety, construction, carpenter, wood, nail gun, skeleton, secure, safe, labor, contractor, architecture, house, home, dangerous, height, man, caucasian, industrial, roof, steel, profession, professional, material, hook, frame, builder, building, timber, industry, shock, lanyard, equipment, nail, attachment",https://as1.ftcdn.net/v2/jpg/02/96/38/64/500_F_296386410_ovEHXLQNpQaS9dSrUQ6QFQOplMmE8s4m.jpg,
https://stock.adobe.com/260071092,Workers are working on the roof at construction,Industry,"construction, men at work, roof, constructor, builder, contractor, engineer, site, house, business, man, industry, building, work, helmet, tool, industrial, person, hand, man, job, professional, remodelling, people, concept, hat, foreman",https://as1.ftcdn.net/v2/jpg/02/60/07/10/500_F_260071092_sGabjZTHOfWUjqQiQ43Iz4ztv1Oivece.jpg,
https://stock.adobe.com/358627460,Architect or engineer with blueprints meeting with owner of building house on construction site,People,"investor, architect, engineer, homeowner, meeting, female, builder, blueprint, building, checking, construction, construction site, consult, contracting, contractor, controller, deliberate, developer, negotiate, document, drawing, explain, frame house, house, indoor, industrial, inspection, inspector, investing, looking, male, owner, partnership, people, plan, real estate, room, show, supervision, talk, timber, vision, woman, wood, men at work",https://as1.ftcdn.net/v2/jpg/03/58/62/74/500_F_358627460_xIW0L1CXaY7HZ4n9QGWHH16dDk6b07Bn.jpg,
