title,category,keywords,created_link,source_link,,,,
"Geneva, Switzerland - December 07, 2020: World Health Organization, WHO - OMS, Headquarters by day","Buildings/Landmarks,Parks/Outdoor","['health', 'world', 'organization', 'who', 'organisation', 'covid', 'building', 'coronavirus', 'europe', 'sign', 'architecture', 'care', 'corona', 'covid-19', 'covid19', 'drug', 'emblem', 'emergency', 'epidemic', 'geneva', 'geneve', 'governance', 'government', 'governmental', 'headquarters', 'helath', 'international', 'landmark', 'logo', 'medecine', 'medic', 'medical', 'medicine', 'nation', 'nations', 'neutrality', 'onu', 'outdoor', 'pandemic', 'place', 'swiss', 'switzerland', 'symbol', 'treatment', 'un', 'united', 'vaccin', 'vaccination', 'virus']",https://www.shutterstock.com/image-photo/1874186608,https://image.shutterstock.com/image-photo/geneva-switzerland-december-07-2020-600w-1874186608.jpg,,,,
Health information technology can improve patient results. Investments in this technology are rapid.,"Business/Finance,Healthcare/Medical","['added', 'based', 'calculator', 'capture', 'computer', 'digital', 'drive', 'efficiency', 'equipment', 'evidence', 'evidence-based', 'fast', 'fast-tracking', 'finance', 'future', 'health', 'hospital', 'illustration', 'improve', 'improvement', 'information', 'intelligence', 'investments', 'keyboard', 'medical', 'need', 'new', 'opportunity', 'outcomes', 'patient', 'pen', 'process', 'provider', 'quick', 'rapid', 'reducing', 'results', 'services', 'stethoscope', 'systems', 'technology', 'track', 'tracking', 'trend', 'value', 'value-added']",https://www.shutterstock.com/image-photo/671216827,https://image.shutterstock.com/image-photo/health-information-technology-can-improve-600w-671216827.jpg,,,,
"Focused mature male doctor and female nurse look at tablet screen discuss anamnesis together. Concentrated diverse medical professionals use pad device, engaged in team thinking in hospital.","People,Healthcare/Medical","['adult checkup', 'advice talk', 'anamnesis doc', 'appointment care', 'ask aged', 'cabinet medic', 'caucasian male', 'check tablet', 'colleague discuss', 'communication problem', 'concentrated man', 'consultation office', 'counseling center', 'device use', 'disease prevention', 'diverse coworker', 'doctor prescribe', 'employee complain', 'examination result', 'female therapist', 'gadget concept', 'general practitioner', 'health diagnose', 'healthcare practice', 'healthy together', 'help screen', 'illness hospital', 'insurance consult', 'job look', 'lifestyle middle', 'medical diagnosis', 'medicine clinic', 'meeting speak', 'nurse examine', 'old user', 'older physician', 'people explaining', 'person think', 'prescription pad', 'professional records', 'senior discussion', 'therapy treatment', 'two mature', 'uniform white', 'woman conversation', 'work complaints', 'worker young']",https://www.shutterstock.com/image-photo/1930971431,https://image.shutterstock.com/image-photo/focused-mature-male-doctor-female-600w-1930971431.jpg,,,,
Electronic medical record concept.,"Technology,Healthcare/Medical","['record', 'medical', 'electronic', 'healthcare', 'doctor', 'ehr', 'patient', 'cancer', 'monitor', 'hospital', 'history', 'online', 'privacy', 'technology', 'woman', 'clinic', 'disease', 'futuristic', 'person', 'phr', 'screen', 'big data', 'business', 'caucasian', 'cloud computing', 'communication', 'consultation room', 'desktop pc', 'display', 'emr', 'exam', 'examination', 'explaining', 'face', 'health care', 'human body', 'information', 'informed consent', 'interface', 'internet', 'internet of things', 'iot', 'office', 'people', 'remote medicine', 'table', 'telemedicine', 'vital sign', 'white background', 'x-ray image']",https://www.shutterstock.com/image-photo/776687482,https://image.shutterstock.com/image-photo/electronic-medical-record-concept-600w-776687482.jpg,,,,
Chemical flask. The scientist is making the important experiment with chemicals,"Science,Healthcare/Medical","['medical', 'test', 'adult', 'analyse', 'analysis', 'ancestry test', 'asian', 'bioengineering', 'biology', 'chemical', 'dna', 'employment', 'equipment', 'evolution', 'experiment', 'female', 'formula', 'genetic code', 'genome', 'idea', 'innovations', 'lab', 'lab coat', 'laboratory', 'liquid', 'male', 'man', 'medicine', 'modern', 'molecular', 'mutation', 'researcher', 'rubber gloves', 'science', 'scientific', 'scientist', 'study', 'technology', 'testing', 'vessels', 'waist up', 'white coat', 'work']",https://www.shutterstock.com/image-photo/1313268308,https://image.shutterstock.com/image-photo/chemical-flask-scientist-making-important-600w-1313268308.jpg,,,,
"Portrait of confident smiling female nurse with arms crossed looking at camera, over gray background","People,Healthcare/Medical","['nurse', 'nhs', 'uk', 'female', 'background', 'british', 'smile', 'staff', 'confident', 'gray', 'medical', 'professional', 'white', 'adult', 'advice', 'arms crossed', 'arms folded', 'blue', 'care', 'caucasian', 'clinic', 'confidence', 'drug', 'england', 'english', 'expertise', 'health', 'health service', 'healthcare', 'help', 'hospital', 'indoors', 'insurance', 'looking at camera', 'medic', 'medicine', 'occupation', 'one person', 'person', 'pharmacist', 'pharmacy', 'practitioner', 'prescription', 'smiling', 'standing', 'success', 'uniform', 'woman', 'work']",https://www.shutterstock.com/image-photo/1765815515,https://image.shutterstock.com/image-photo/portrait-confident-smiling-female-nurse-600w-1765815515.jpg,,,,
Digital tablet showing medical record technology application searching ICD code on screen and medical ICD code guide book on white bacjground.,"Technology,Healthcare/Medical","['code', 'medical', 'diagnosis', 'icd', 'guide', 'document', 'handbook', 'software', 'accessory', 'application', 'book', 'electronic', 'find', 'hand', 'health', 'help', 'illness', 'internet', 'isolated', 'medical record', 'object', 'patient', 'point', 'search', 'sick', 'symptom', 'tablet', 'technology', 'wireless']",https://www.shutterstock.com/image-photo/1347447578,https://image.shutterstock.com/image-photo/digital-tablet-showing-medical-record-600w-1347447578.jpg,,,,
Nurse Making Phone Call At Nurses Station,"People,Healthcare/Medical","['nurse', 'patient', 'hospital', 'desk', 'reception', 'telephone', 'computer', 'happy', 'healthcare', 'scrubs', 'staff', '40s', 'care', 'caucasian', 'conversation', 'discussing', 'female', 'forties', 'friendly', 'healthcare and medicine', 'horizontal', 'monitor', 'notes', 'nurses station', 'occupation', 'on the phone', 'one person', 'people', 'person', 'phone call', 'reading', 'records', 'sitting', 'smiling', 'talking', 'team', 'waist up', 'women', 'working']",https://www.shutterstock.com/image-photo/125086181,https://image.shutterstock.com/image-photo/nurse-making-phone-call-nurses-600w-125086181.jpg,,,,
Nurse Making Phone Call At Nurses Station,"People,Healthcare/Medical","['nurse', 'hospital', 'telephone', 'patient', 'computer', 'reception', 'records', 'desk', 'talking', 'sitting', 'healthcare', 'scrubs', 'staff', 'care', 'caucasian', 'conversation', 'discussing', 'female', 'friendly', 'happy', 'healthcare and medicine', 'horizontal', 'monitor', 'notes', 'nurses station', 'occupation', 'on the phone', 'one person', 'people', 'person', 'phone call', 'reading', 'smiling', 'team', 'waist up', 'women', 'working']",https://www.shutterstock.com/image-photo/125086091,https://image.shutterstock.com/image-photo/nurse-making-phone-call-nurses-600w-125086091.jpg,,,,
"Doctor and patient woman discussing something health care in room of hospital, health care concept.","People,Healthcare/Medical","['doctor', 'advice', 'appointment', 'assistance', 'cardiologist', 'care', 'checkup', 'clinic', 'clipboard', 'consulting', 'diagnose', 'discussing', 'exam', 'examining', 'expertise', 'explaining', 'guidance', 'help', 'hospital', 'ill', 'insurance', 'listening', 'medical', 'medicare', 'medicine', 'occupation', 'paramedic', 'patient', 'pediatrician', 'pharmacist', 'physician', 'physiotherapist', 'practitioner', 'prescription', 'professional', 'questions', 'records', 'science', 'senior', 'specialist', 'stethoscope', 'surgery', 'symptoms', 'talking', 'therapist', 'therapy', 'visit', 'women', 'writing']",https://www.shutterstock.com/image-photo/1714184638,https://image.shutterstock.com/image-photo/doctor-patient-woman-discussing-something-600w-1714184638.jpg,,,,
"Gavel and stethoscope. medical jurisprudence. legal definition of medical malpractice. attorney. common errors doctors, nurses and hospitals make.",Business/Finance,"['injury', 'law', 'lawyer', 'personal', 'medical', 'doctor', 'health', 'legal', 'malpractice', 'medicine', 'court', 'attorney', 'justice', 'healthcare', 'government', 'judicial', 'case', 'concept', 'gavel', 'authority', 'decision', 'stethoscope', 'trial', 'criminal', 'judgment', 'courtroom', 'crime', 'mallet', 'nobody', 'auction', 'barrister', 'brass', 'brown', 'cardiology', 'counsel', 'enforcement', 'equality', 'gavelandstethoscope', 'guilt', 'guilty', 'instrument', 'legislation', 'litigation', 'prosecution', 'pulse', 'rights', 'symbol', 'table', 'tort', 'tribunal']",https://www.shutterstock.com/image-photo/762719617,https://image.shutterstock.com/image-photo/gavel-stethoscope-medical-jurisprudence-legal-600w-762719617.jpg,,,,
Female physician listening to her patient during consultation while sitting down in the office of a modern medical center,"People,","['patient', 'doctor', 'office', 'privacy', 'talking', 'caucasian', 'center', 'clinic', 'confidential', 'confidentiality', 'consultation', 'consulting', 'copy space', 'day', 'describing', 'desk', 'examination', 'eyeglasses', 'female', 'gown', 'health', 'health care', 'healthcare', 'hospital', 'indoors', 'insurance', 'listening', 'medical', 'medicine', 'modern', 'occupation', 'personal', 'physician', 'practitioner', 'primary care', 'private', 'professional', 'rear view', 'serious', 'sitting', 'sitting down', 'specialist', 'symptoms', 'two', 'white', 'window', 'women', 'worried', 'young']",https://www.shutterstock.com/image-photo/640618633,https://image.shutterstock.com/image-photo/female-physician-listening-her-patient-600w-640618633.jpg,,,,
The girl-administrator of the medical clinic is looking for a patient's card in the drawer of the rack. The admission of the patient.,"Buildings/Landmarks,Healthcare/Medical","['health', 'information', 'office', 'patient', 'architecture', 'archive', 'center', 'changing room', 'chart', 'clear', 'clinic', 'clinical', 'clothes', 'construction', 'directing', 'disease', 'doctor', 'doctors office', 'epidemic', 'filing cabinet', 'flu', 'fresh', 'health care', 'help', 'history', 'hospital', 'hospital reception', 'illness', 'kiev', 'many', 'medical', 'medical chart', 'medication', 'medicine', 'nurse', 'nursery', 'opening', 'order', 'paperwork', 'preschool', 'professional', 'reception', 'receptionist', 'record department', 'register', 'registration office', 'registry', 'shelf', 'visitor', 'waiting room']",https://www.shutterstock.com/image-photo/1862230123,https://image.shutterstock.com/image-photo/girladministrator-medical-clinic-looking-patients-600w-1862230123.jpg,,,,
background a medical student for textbooks. The study of surgery by a two nurse in the library.,"Education,Healthcare/Medical","['nurse', 'exam', 'school', 'medical', 'library', 'student', 'study', 'medicine', 'career', 'anatomy', 'classroom', 'doctor', 'education', 'fellowship', 'healthcare', 'learning', 'research', 'textbook', 'adult', 'background', 'backpack', 'biochemistry', 'book', 'care', 'cheerful', 'clinic', 'college', 'contemplation', 'cut', 'dissertation', 'ethnic', 'ethnicities', 'general practitioner', 'health', 'hospital', 'intern', 'nursing', 'occupation', 'people', 'person', 'physiology', 'professional', 'scrutiny', 'stack', 'stethoscope', 'studies', 'studying', 'university', 'white', 'young']",https://www.shutterstock.com/image-photo/1364495069,https://image.shutterstock.com/image-photo/background-medical-student-textbooks-study-600w-1364495069.jpg,,,,
Grungy photo of feet with toe tag on a morgue table,"People,Healthcare/Medical","['death', 'dead', 'morgue', 'body', 'tag', 'corpse', 'toe', 'autopsy', 'mortuary', 'funeral', 'hospital', 'horror', 'deceased', 'person', 'malpractice', 'foot', 'cadaver', 'accident', 'end', 'medical', 'metal', 'morbid', 'life', 'stress', 'suicide', 'human', 'label', 'medicine', 'sheet', 'sign', 'spooky', 'blue', 'depression', 'emergency', 'forensics', 'funerary', 'grunge', 'lifeless', 'rest', 'science', 'shiny', 'stiff', 'trays']",https://www.shutterstock.com/image-photo/192399458,https://image.shutterstock.com/image-photo/grungy-photo-feet-toe-tag-600w-192399458.jpg,,,,
"medicine, people and healthcare concept - female doctor or nurse wearing face protective medical mask for protection from virus disease with clipboard working at hospital","People,Healthcare/Medical","['mask', 'nurse', 'office', 'adult', 'aid', 'beautiful', 'clinic', 'clipboard', 'concept', 'contagion', 'coronavirus', 'desk', 'diagnosis', 'disease', 'doctor', 'document', 'epidemic', 'female', 'health', 'healthcare', 'help', 'hospital', 'illness', 'indoors', 'infection', 'job', 'medical', 'medicare', 'medicine', 'occupation', 'pandemic', 'paper', 'pen', 'person', 'professional', 'protective', 'reception', 'report', 'respiratory', 'safety', 'sickness', 'specialist', 'table', 'virus', 'woman', 'work', 'writing', 'young']",https://www.shutterstock.com/image-photo/1734105362,https://image.shutterstock.com/image-photo/medicine-people-healthcare-concept-female-600w-1734105362.jpg,,,,
A very tall stack of paper patient records from a medical clinic or office in a vertical image format.,"Backgrounds/Textures,Healthcare/Medical","['paper', 'folders', 'business', 'office', 'background', 'clinical notes', 'data', 'group', 'information', 'many', 'media', 'medical office', 'medical records', 'office records', 'page', 'patient records', 'patients records', 'pile', 'record-keeping', 'stack', 'stalker']",https://www.shutterstock.com/image-photo/1223866252,https://image.shutterstock.com/image-photo/very-tall-stack-paper-patient-600w-1223866252.jpg,,,,
"Patients waiting for seeing doctor at the outpatient department in hospital, blurred background.","People,Healthcare/Medical","['patients', 'thailand', 'virus', 'wuhan', 'admission', 'appointment', 'asian', 'background', 'bed', 'blurred', 'care', 'china', 'clinic', 'consult', 'covid19', 'cure', 'diagnosis', 'disease', 'doctor', 'epidemic', 'follow up', 'health', 'health checkups', 'hospital', 'illness', 'instruction', 'medical', 'medical clinics', 'medical record history', 'medication', 'medicine', 'ncov', 'novel coronavirus', 'nurse', 'opd', 'outbreak', 'pneumonia', 'risk', 'room', 'seeing', 'sickness', 'surgery', 'symptoms', 'thai', 'therapy', 'treat', 'treatment', 'waiting', 'ward', 'wheelchair']",https://www.shutterstock.com/image-photo/1625717062,https://image.shutterstock.com/image-photo/patients-waiting-seeing-doctor-outpatient-600w-1625717062.jpg,,,,
Mature male patient looking at female receptionist using landline phone and computer at reception in dentist's clinic,"People,Healthcare/Medical","['reception', 'receptionist', 'hospital', 'doctor', 'computer', 'medical', 'dentist', 'desk', 'dental', 'clinic', 'phone', 'registration', 'patient', 'customer', 'secretary', 'counter', 'appointment', 'business', 'nurse', 'man', 'client', 'healthcare', 'people', 'technology', 'male', 'visit', 'person', 'arrival', 'mature', 'woman', 'communication', 'female', 'dentistry', 'friendly', 'two', 'adult', 'anticipation', 'assistance', 'caucasian', 'checkup', 'communicating', 'connection', 'looking', 'medication', 'occupation', 'office', 'orthodontics', 'professional', 'service', 'waiting']",https://www.shutterstock.com/image-photo/144113662,https://image.shutterstock.com/image-photo/mature-male-patient-looking-female-600w-144113662.jpg,,,,
Shelf with file folders evidence of patient in a archives classify by color. Health service clinic data room.,"Healthcare/Medical,Objects","['clinic', 'case', 'documentary', 'manager', 'office', 'cabinet', 'document', 'evidence', 'medical', 'record', 'legal', 'room', 'archive', 'customer', 'library', 'row', 'storage', 'store', 'archiving', 'background', 'bureaucracy', 'business', 'cabin interior', 'classify', 'color', 'colorful', 'customer data', 'customer service icon', 'customer support', 'data', 'data room', 'document management', 'document shelf', 'equipment', 'files', 'folders', 'information', 'information management', 'management', 'managers', 'objects', 'old', 'organize', 'papers', 'patient', 'pattern', 'shelves', 'stack', 'texture', 'type']",https://www.shutterstock.com/image-photo/541662403,https://image.shutterstock.com/image-photo/shelf-file-folders-evidence-patient-600w-541662403.jpg,,,,
Nurse using laptop while wearing face mask and working with her colleagues at the clinic.,"People,Healthcare/Medical","['computer', 'nurse', 'adult', 'african american', 'caucasian ethnicity', 'clinic', 'colleague', 'coronavirus', 'covid-19', 'doctor', 'epidemic', 'expertise', 'females', 'general practitioner', 'group of people', 'health care and medicine', 'health care worker', 'hospital', 'illness prevention', 'indoors', 'infectious disease', 'internet', 'laptop', 'lifestyles', 'males', 'man', 'medical clinic', 'medical occupation', 'meeting', 'pandemic', 'people', 'professional occupation', 'protective face mask', 'surfing the net', 'technology', 'using computer', 'using laptop', 'viral infection', 'wireless technology', 'woman', 'working']",https://www.shutterstock.com/image-photo/1858022572,https://image.shutterstock.com/image-photo/nurse-using-laptop-while-wearing-600w-1858022572.jpg,,,,
Handsome young physician at a hospital,Healthcare/Medical,"['nurse', 'male', 'hospital', 'doctor', 'checklist', 'cheerful', 'patient', 'thinking', 'young', 'care', 'coffee', 'health', 'physician', 'professional', 'scrubs', '#studio', '$propertyrelease', 'blank space', 'blue', 'career', 'clinic', 'cloud computing', 'coin', 'data', 'emergency medical service', 'handsome', 'health clinic', 'ill', 'in love', 'medical care', 'medical information', 'medical record', 'medication', 'medicine', 'message', 'occupation', 'online storage', 'pediatrician', 'report', 'sick', 'sickness', 'smiling', 'stethoscope', 'surgeon', 'treatment', 'uniform', 'wellbeing', 'wellness', 'work']",https://www.shutterstock.com/image-photo/1209954979,https://image.shutterstock.com/image-photo/handsome-young-physician-hospital-600w-1209954979.jpg,,,,
Nurse Using Digital Tablet At Nurses Station,"People,Healthcare/Medical","['nurse', 'computer', 'doctor', 'hospital', 'desk', 'patient', 'reception', 'technology', 'reading', 'healthcare', 'female', 'portrait', 'pretty', 'studying', 'friendly', 'occupation', 'people', 'touchscreen', '20s', 'care', 'caucasian', 'digital tablet', 'healthcare and medicine', 'horizontal', 'looking at camera', 'notes', 'nurses station', 'one person', 'person', 'records', 'scrubs', 'staff', 'stethoscope', 'tablet computer', 'team', 'twenties', 'waist up', 'woman']",https://www.shutterstock.com/image-photo/125088275,https://image.shutterstock.com/image-photo/nurse-using-digital-tablet-nurses-600w-125088275.jpg,,,,
Nurse Making Phone Call At Nurses Station,"People,Healthcare/Medical","['nurse', 'hospital', 'patient', 'computer', 'reception', 'doctor', 'telephone', 'desk', 'talking', 'scrubs', 'woman', 'working', 'conversation', 'staff', 'female', 'monitor', 'people', 'reading', 'sitting', '20s', 'care', 'caucasian', 'discussing', 'friendly', 'happy', 'healthcare', 'healthcare and medicine', 'horizontal', 'notes', 'nurses station', 'occupation', 'on the phone', 'one person', 'person', 'phone call', 'records', 'smiling', 'team', 'twenties', 'waist up']",https://www.shutterstock.com/image-photo/125086160,https://image.shutterstock.com/image-photo/nurse-making-phone-call-nurses-600w-125086160.jpg,,,,
Doctor holding Medical Files,People,"['file', 'medicine', 'paperwork', 'stack', 'doctor', '""healthcare and medicine""', '518', 'document', 'holding', 'insurance']",https://www.shutterstock.com/image-photo/1181605828,https://image.shutterstock.com/image-photo/doctor-holding-medical-files-600w-1181605828.jpg,,,,
Doctor writing prescription selective focus,"People,Healthcare/Medical","['doctor', 'prescription', 'medical', 'patient', 'service', 'health', 'gp', 'surgery', 'record', 'medicine', 'report', 'computer', 'online', 'advice', 'clinic', 'healthcare', 'form', 'care', 'hand', 'pharmacist', 'pen', 'pharmacy', 'document', 'hospital', 'pharmaceutical', 'desk', 'medicare', 'rx', 'equipment', 'laptop', 'paper', 'dose', 'drugs', 'examination', 'expertise', 'general practitioner', 'horizontal', 'illness', 'medical examination', 'medication', 'mouse', 'painkiller', 'pills', 'sickness', 'stethoscope', 'writing']",https://www.shutterstock.com/image-photo/92474629,https://image.shutterstock.com/image-photo/doctor-writing-prescription-selective-focus-600w-92474629.jpg,,,,
Medical record in electronic form. Digital EMR with patient health care information. Doctor using tablet in hospital or clinic. Personal data in mobile device. Online database for healthcare history.,"Technology,Healthcare/Medical","['record', 'medical', 'clinic', 'data', 'electronic', 'history', 'online', 'patient', 'healthcare', 'hospital', 'report', 'emr', 'health', 'app', 'care', 'digital', 'e', 'laptop', 'mobile', 'prescription', 'research', 'technology', 'communication', 'computer', 'concept', 'dark', 'database', 'device', 'doctor', 'future', 'hand', 'hold', 'information', 'internet', 'lab', 'late', 'modern', 'network', 'nurse', 'personal', 'practice', 'screen', 'smart', 'specialist', 'tablet', 'touch', 'touchscreen', 'treatment', 'using', 'wireless']",https://www.shutterstock.com/image-photo/1629593602,https://image.shutterstock.com/image-photo/medical-record-electronic-form-digital-600w-1629593602.jpg,,,,
"My Body, human body parts diagram on cute cartoon boy. Educational infographic chart for kids, science or language learning. Labels on separate layers. Isolated on white background.","People,Signs/Symbols","['body', 'child', 'poster', 'anatomical', 'anatomy', 'chart', 'front', 'head', 'human', 'illustration', 'kindergarten', 'language', 'stomach', 'vector', 'art', 'back', 'biology', 'body parts', 'boy', 'cartoon', 'chest', 'cute', 'design', 'diagram', 'drawing', 'education', 'elementary', 'english', 'face', 'figure', 'fun', 'graphic', 'infographic', 'isolated', 'kid', 'label', 'learn', 'little', 'male', 'medical', 'my body', 'pointer', 'preschool', 'school', 'science', 'sign', 'small', 'text', 'underwear', 'white']",https://www.shutterstock.com/image-photo/1675214560,https://image.shutterstock.com/image-vector/my-body-human-parts-diagram-600w-1675214560.jpg,,,,
Human silhouette with highlighted red color internal organs.,"Education,Healthcare/Medical","['endocrine', 'system', 'gland', 'human', 'anatomy', 'cortisol', 'estrogen', 'progesterone', 'kidney', 'thyroid', 'ghrelin', 'medical', 'adrenal', 'dopamine', 'female', 'function', 'hypothalamus', 'insulin', 'melatonin', 'noradrenaline', 'organ', 'pituitary', 'glucagon', 'male', 'oxytocin', 'physiology', 'pineal', 'secretion', 'stomach', 'thymus', 'adrenaline', 'anatomical', 'erythropoietin', 'estradiol', 'health', 'histamine', 'hormonal', 'hormone', 'leptin', 'liver', 'medicine', 'menopause', 'metabolism', 'ovary', 'pancreas', 'parathyroid', 'somatostatin', 'testes', 'testicle', 'uterus']",https://www.shutterstock.com/image-photo/430118209,https://image.shutterstock.com/image-vector/human-silhouette-highlighted-red-color-600w-430118209.jpg,,,,
Medical research. Professional chemist young African man writing on his clipboard while working at the laboratory ethnicity profession occupation people medicine clinical biology internship copyspace,"Science,Healthcare/Medical","['research', 'laboratory', 'scientist', 'lab', 'worker', 'biology', 'chemist', 'clipboard', 'internship', 'profession', 'immunology', 'african', 'chemistry', 'medical', 'man', 'education', 'notes', 'clinician', 'job', 'medicine', 'healthcare', 'professional', 'running', 'young', 'biologist', 'experienced', 'male', 'specialist', 'attractive', 'biological', 'chemistry analyzer', 'clinical', 'diagnostics', 'experience', 'findings', 'handsome', 'immunochemistry analyzer', 'microbiology', 'occupation', 'professionalism', 'recordings', 'researcher', 'scientific', 'successful', 'watching', 'workspace']",https://www.shutterstock.com/image-photo/566980591,https://image.shutterstock.com/image-photo/medical-research-professional-chemist-young-600w-566980591.jpg,,,,
Close-up of stethoscope on open book,"Sports/Recreation,Healthcare/Medical","['stethoscope', 'book', 'healthcare', 'literature', 'medical', 'open', 'care', 'check', 'checkup', 'clinical', 'concept', 'conceptual', 'creativity', 'device', 'diagnostic', 'education', 'equipment', 'examination', 'health', 'heartbeat', 'hospital', 'ideas', 'instrument', 'knowledge', 'metal', 'pressure', 'pulse', 'rubber', 'simplicity', 'tool', 'treatment', 'wisdom', 'work']",https://www.shutterstock.com/image-photo/585677453,https://image.shutterstock.com/image-photo/closeup-stethoscope-on-open-book-600w-585677453.jpg,,,,
3d rendered medically accurate illustration of the human organs,"Science,Healthcare/Medical","['anatomy', 'body', 'human', 'inner', 'organic', '3d', 'anatomical', 'anterior', 'artwork', 'biology', 'bronchi', 'chest', 'colon', 'digestive', 'digital', 'frontal', 'graphic', 'health', 'illustration', 'internal', 'intestine', 'liver', 'lung', 'medical', 'on', 'organs', 'rendering', 'science', 'spleen', 'stomach', 'trachea', 'transparent', 'upper', 'vitals', 'white']",https://www.shutterstock.com/image-photo/462380050,https://image.shutterstock.com/image-illustration/3d-rendered-medically-accurate-illustration-600w-462380050.jpg,,,,
Police coroner examining dead body corpse in morgue,"People,Healthcare/Medical","['autopsy', 'corpse', 'morgue', 'necropsy', 'accident', 'assistant', 'body', 'cadaver', 'coronavirus', 'coroner', 'covid-19', 'crime', 'criminologist', 'criminology', 'dead', 'death', 'deceased', 'detective', 'doctor', 'evidence', 'examining', 'forensic', 'forensics', 'glass', 'hand', 'hospital', 'investigation', 'investigator', 'killed', 'looking', 'magnifier', 'magnifying', 'man', 'medical', 'medicine', 'morbid', 'mortuary', 'murder', 'pathologist', 'pneumonia', 'police', 'postmortem', 'remain', 'sample', 'suicide', 'taking', 'two', 'victim', 'virus', 'woman']",https://www.shutterstock.com/image-photo/1794188899,https://image.shutterstock.com/image-photo/police-coroner-examining-dead-body-600w-1794188899.jpg,,,,
woman in a laboratory microscope with microscope slide in hand.toned image.,"Science,Healthcare/Medical","['pathology', 'biopsy', 'lab', 'laboratory', 'microscope', 'exam', 'test', 'clinic', 'cancer', 'chemical', 'forensic', 'screening', 'chemistry', 'dna', 'hand', 'health', 'research', 'zika', 'analysis', 'cell', 'chemist', 'equipment', 'holding', 'medical', 'oncology', 'person', 'specimen', 'technician', 'tissue', 'woman', 'analyzing', 'experiment', 'female', 'glass', 'hospital', 'medicine', 'microbiology', 'science', 'scientific', 'scientist', 'slide', 'virus', 'white']",https://www.shutterstock.com/image-photo/417230101,https://image.shutterstock.com/image-photo/woman-laboratory-microscope-slide-handtoned-600w-417230101.jpg,,,,
Cosmetology lab assistant preparing organic substance for anti-aging cream,Science,"['toxicology', 'lab', 'cosmetic', 'research', 'medicine', 'test', 'biology', 'center', 'laboratory', 'medical', 'cream', 'agent', 'assistant', 'science', 'skincare', 'toxic', 'tubes', 'quality', 'scientist', 'add', 'beauty', 'care', 'cosmetology', 'alternative', 'analysis', 'anti-aging', 'biochemistry', 'biotechnology', 'chemistry', 'cosmetologist', 'equipment', 'experiment', 'healthcare', 'high', 'high-quality', 'liquid', 'male', 'man', 'microbiology', 'pharmaceutics', 'preparation', 'preparing', 'prevention', 'protection', 'reagents', 'sample', 'scientific', 'skin', 'studies', 'universal']",https://www.shutterstock.com/image-photo/761873461,https://image.shutterstock.com/image-photo/cosmetology-lab-assistant-preparing-organic-600w-761873461.jpg,,,,
Young scientist looking through microscope in laboratory,People,"['molecular', 'pathology', 'analysis', 'analyzing', 'assistant', 'attention', 'beaker', 'chemical', 'chemicals', 'chemist', 'chemistry', 'colleagues', 'concentration', 'discovery', 'dna', 'education', 'exam', 'experiment', 'healthcare', 'hospital', 'lab', 'laboratory', 'medicine', 'microbiology', 'microscope', 'nurse', 'occupation', 'pharmacology', 'professional', 'research', 'researcher', 'sample', 'science', 'scientific', 'scientist', 'structure', 'student', 'study', 'trainee', 'tube', 'working']",https://www.shutterstock.com/image-photo/758757466,https://image.shutterstock.com/image-photo/young-scientist-looking-through-microscope-600w-758757466.jpg,,,,
Medical scientists are preparing biopsies for medical examination for pathologists.,"Science,Healthcare/Medical","['pathologist', 'object', 'science', 'analyze', 'biopsy', 'cell', 'cut', 'diagnosis', 'disease', 'doctor', 'doing', 'embedding', 'equipment', 'hand', 'hospital', 'laboratory', 'machine', 'mechanic', 'medical', 'microscope', 'microscopic', 'microtome', 'paraffin', 'pathology', 'pattern', 'peripheral', 'remembrance', 'ripe', 'rotary', 'section', 'semiautomatic', 'sickle', 'slice', 'slide', 'smear', 'stain', 'technology', 'template', 'texture', 'tissue', 'tool', 'traditional', 'wheel', 'work']",https://www.shutterstock.com/image-photo/1678024279,https://image.shutterstock.com/image-photo/medical-scientists-preparing-biopsies-examination-600w-1678024279.jpg,,,,
3d rendered medically accurate illustration of too many white blood cells due to leukemia,"Science,Healthcare/Medical","['blood', 'cell', 'leukemia', 'hematology', 'cancer', 'leukocyte', 'leukaemia', 'marrow', 'abnormal', 'anemia', 'background', 'bone', 'oncology', '3d', 'chemotherapy', 'hairy', 'lymphocyte', 'microscopic', 'pathology', 'acute', 'awareness', 'blast', 'chronic', 'cll', 'human', 'illustration', 'immune', 'microbiology', 'morphology', 'tumor', 'accumulation', 'b', 'clinical', 'closeup', 'conceptual', 'diagnosis', 'hematological', 'histology', 'histopathology', 'leukemic', 'leukosis', 'lymphocytic', 'magnification', 'malignancy', 'malignant', 'microscope', 'morphologic', 'scientific', 'smear']",https://www.shutterstock.com/image-photo/1440889238,https://image.shutterstock.com/image-illustration/3d-rendered-medically-accurate-illustration-600w-1440889238.jpg,,,,
